4.3000e+00 0.0000e+00
5.0000e+00 1.7759e-20
6.0000e+00 1.4476e-20
7.0000e+00 1.2764e-20
8.0000e+00 1.1414e-20
9.0000e+00 1.0223e-20
1.0000e+01 9.1597e-21
1.1000e+01 8.2182e-21
1.2000e+01 7.3902e-21
1.3000e+01 6.6647e-21
1.4000e+01 6.0298e-21
1.5000e+01 5.4737e-21
1.6000e+01 4.9857e-21
1.7000e+01 4.5562e-21
1.8000e+01 4.1771e-21
1.9000e+01 3.8413e-21
2.0000e+01 3.5429e-21
2.1000e+01 3.2767e-21
2.2000e+01 3.0384e-21
2.3000e+01 2.8245e-21
2.4000e+01 2.6319e-21
2.5000e+01 2.4578e-21
2.6000e+01 2.3000e-21
2.7000e+01 2.1567e-21
2.8000e+01 2.0261e-21
2.9000e+01 1.9068e-21
3.0000e+01 1.7975e-21
3.1000e+01 1.6972e-21
3.2000e+01 1.6050e-21
3.3000e+01 1.5199e-21
3.4000e+01 1.4413e-21
3.5000e+01 1.3686e-21
3.6000e+01 1.3012e-21
3.7000e+01 1.2386e-21
3.8000e+01 1.1803e-21
3.9000e+01 1.1260e-21
4.0000e+01 1.0753e-21
4.1000e+01 1.0279e-21
4.2000e+01 9.8355e-22
4.3000e+01 9.4196e-22
4.4000e+01 9.0292e-22
4.5000e+01 8.6623e-22
4.6000e+01 8.3171e-22
4.7000e+01 7.9918e-22
4.8000e+01 7.6851e-22
4.9000e+01 7.3954e-22
5.0000e+01 7.1217e-22
5.1000e+01 6.8626e-22
5.2000e+01 6.6173e-22
5.3000e+01 6.3847e-22
5.4000e+01 6.1641e-22
5.5000e+01 5.9545e-22
5.6000e+01 5.7554e-22
5.7000e+01 5.5659e-22
5.8000e+01 5.3855e-22
5.9000e+01 5.2137e-22
6.0000e+01 5.0498e-22
6.1000e+01 4.8935e-22
6.2000e+01 4.7442e-22
6.3000e+01 4.6015e-22
6.4000e+01 4.4652e-22
6.5000e+01 4.3347e-22
6.6000e+01 4.2097e-22
6.7000e+01 4.0901e-22
6.8000e+01 3.9754e-22
6.9000e+01 3.8653e-22
7.0000e+01 3.7598e-22
7.1000e+01 3.6584e-22
7.2000e+01 3.5610e-22
7.3000e+01 3.4674e-22
7.4000e+01 3.3775e-22
7.5000e+01 3.2909e-22
7.6000e+01 3.2075e-22
7.7000e+01 3.1273e-22
7.8000e+01 3.0499e-22
7.9000e+01 2.9754e-22
8.0000e+01 2.9035e-22
8.1000e+01 2.8342e-22
8.2000e+01 2.7672e-22
8.3000e+01 2.7026e-22
8.4000e+01 2.6402e-22
8.5000e+01 2.5799e-22
8.6000e+01 2.5216e-22
8.7000e+01 2.4652e-22
8.8000e+01 2.4107e-22
8.9000e+01 2.3579e-22
9.0000e+01 2.3068e-22
9.1000e+01 2.2573e-22
9.2000e+01 2.2094e-22
9.3000e+01 2.1630e-22
9.4000e+01 2.1180e-22
9.5000e+01 2.0743e-22
9.6000e+01 2.0320e-22
9.7000e+01 1.9909e-22
9.8000e+01 1.9510e-22
9.9000e+01 1.9123e-22
1.0000e+02 1.8748e-22
1.1000e+02 1.5521e-22
1.2000e+02 1.3050e-22
1.3000e+02 1.1116e-22
1.4000e+02 9.5741e-23
1.5000e+02 8.3264e-23
1.6000e+02 7.3025e-23
1.7000e+02 6.4524e-23
1.8000e+02 5.7389e-23
1.9000e+02 5.1345e-23
2.0000e+02 4.6182e-23
2.1000e+02 4.1737e-23
2.2000e+02 3.7884e-23
2.3000e+02 3.4524e-23
2.4000e+02 3.1576e-23
2.5000e+02 2.8976e-23
2.6000e+02 2.6672e-23
2.7000e+02 2.4622e-23
2.8000e+02 2.2789e-23
2.9000e+02 2.1144e-23
3.0000e+02 1.9663e-23
3.1000e+02 1.8325e-23
3.2000e+02 1.7112e-23
3.3000e+02 1.6009e-23
3.4000e+02 1.5004e-23
3.5000e+02 1.4085e-23
3.6000e+02 1.3243e-23
3.7000e+02 1.2470e-23
3.8000e+02 1.1759e-23
3.9000e+02 1.1102e-23
4.0000e+02 1.0496e-23
4.1000e+02 9.9345e-24
4.2000e+02 9.4136e-24
4.3000e+02 8.9297e-24
4.4000e+02 8.4793e-24
4.5000e+02 8.0596e-24
4.6000e+02 7.6677e-24
4.7000e+02 7.3014e-24
4.8000e+02 6.9586e-24
4.9000e+02 6.6372e-24
5.0000e+02 6.3356e-24
5.1000e+02 6.0522e-24
5.2000e+02 5.7857e-24
5.3000e+02 5.5347e-24
5.4000e+02 5.2981e-24
5.5000e+02 5.0748e-24
5.6000e+02 4.8638e-24
5.7000e+02 4.6644e-24
5.8000e+02 4.4757e-24
5.9000e+02 4.2969e-24
6.0000e+02 4.1274e-24
6.1000e+02 3.9666e-24
6.2000e+02 3.8139e-24
6.3000e+02 3.6688e-24
6.4000e+02 3.5308e-24
6.5000e+02 3.3994e-24
6.6000e+02 3.2743e-24
6.7000e+02 3.1551e-24
6.8000e+02 3.0414e-24
6.9000e+02 2.9329e-24
7.0000e+02 2.8293e-24
7.1000e+02 2.7303e-24
7.2000e+02 2.6357e-24
7.3000e+02 2.5451e-24
7.4000e+02 2.4585e-24
7.5000e+02 2.3755e-24
7.6000e+02 2.2960e-24
7.7000e+02 2.2198e-24
7.8000e+02 2.1467e-24
7.9000e+02 2.0766e-24
8.0000e+02 2.0092e-24
8.1000e+02 1.9446e-24
8.2000e+02 1.8824e-24
8.3000e+02 1.8227e-24
8.4000e+02 1.7652e-24
8.5000e+02 1.7100e-24
8.6000e+02 1.6568e-24
8.7000e+02 1.6055e-24
8.8000e+02 1.5562e-24
8.9000e+02 1.5086e-24
9.0000e+02 1.4628e-24
9.1000e+02 1.4186e-24
9.2000e+02 1.3759e-24
9.3000e+02 1.3348e-24
9.4000e+02 1.2951e-24
9.5000e+02 1.2567e-24
9.6000e+02 1.2196e-24
9.7000e+02 1.1838e-24
9.8000e+02 1.1492e-24
9.9000e+02 1.1157e-24
