5.0600e+01 0.0000e+00
5.1000e+01 2.4543e-22
5.2000e+01 2.2717e-22
5.3000e+01 2.1087e-22
5.4000e+01 1.9632e-22
5.5000e+01 1.8331e-22
5.6000e+01 1.7168e-22
5.7000e+01 1.6128e-22
5.8000e+01 1.5197e-22
5.9000e+01 1.4365e-22
6.0000e+01 1.3620e-22
6.1000e+01 1.2954e-22
6.2000e+01 1.2358e-22
6.3000e+01 1.1826e-22
6.4000e+01 1.1350e-22
6.5000e+01 1.0925e-22
6.6000e+01 1.0545e-22
6.7000e+01 1.0207e-22
6.8000e+01 9.9062e-23
6.9000e+01 9.6385e-23
7.0000e+01 9.4008e-23
7.1000e+01 9.1902e-23
7.2000e+01 9.0040e-23
7.3000e+01 8.8397e-23
7.4000e+01 8.6952e-23
7.5000e+01 8.5686e-23
7.6000e+01 8.4580e-23
7.7000e+01 8.3620e-23
7.8000e+01 8.2790e-23
7.9000e+01 8.2078e-23
8.0000e+01 8.1471e-23
8.1000e+01 8.0960e-23
8.2000e+01 8.0534e-23
8.3000e+01 8.0186e-23
8.4000e+01 7.9906e-23
8.5000e+01 7.9688e-23
8.6000e+01 7.9526e-23
8.7000e+01 7.9413e-23
8.8000e+01 7.9344e-23
8.9000e+01 7.9315e-23
9.0000e+01 7.9320e-23
9.1000e+01 7.9357e-23
9.2000e+01 7.9421e-23
9.3000e+01 7.9509e-23
9.4000e+01 7.9618e-23
9.5000e+01 7.9745e-23
9.6000e+01 7.9888e-23
9.7000e+01 8.0045e-23
9.8000e+01 8.0214e-23
9.9000e+01 8.0392e-23
1.0000e+02 8.0579e-23
1.1000e+02 8.2627e-23
1.2000e+02 8.4500e-23
1.3000e+02 8.5890e-23
1.4000e+02 8.6744e-23
1.5000e+02 8.7110e-23
1.6000e+02 8.7062e-23
1.7000e+02 8.6681e-23
1.8000e+02 8.6036e-23
1.9000e+02 8.5188e-23
2.0000e+02 8.4186e-23
2.1000e+02 8.3070e-23
2.2000e+02 8.1873e-23
2.3000e+02 8.0619e-23
2.4000e+02 7.9330e-23
2.5000e+02 7.8019e-23
2.6000e+02 7.6701e-23
2.7000e+02 7.5384e-23
2.8000e+02 7.4076e-23
2.9000e+02 7.2782e-23
3.0000e+02 7.1507e-23
3.1000e+02 7.0255e-23
3.2000e+02 6.9026e-23
3.3000e+02 6.7824e-23
3.4000e+02 6.6649e-23
3.5000e+02 6.5502e-23
3.6000e+02 6.4384e-23
3.7000e+02 6.3294e-23
3.8000e+02 6.2232e-23
3.9000e+02 6.1197e-23
4.0000e+02 6.0191e-23
4.1000e+02 5.9211e-23
4.2000e+02 5.8258e-23
4.3000e+02 5.7331e-23
4.4000e+02 5.6429e-23
4.5000e+02 5.5551e-23
4.6000e+02 5.4697e-23
4.7000e+02 5.3866e-23
4.8000e+02 5.3057e-23
4.9000e+02 5.2270e-23
5.0000e+02 5.1504e-23
5.1000e+02 5.0758e-23
5.2000e+02 5.0032e-23
5.3000e+02 4.9325e-23
5.4000e+02 4.8636e-23
5.5000e+02 4.7964e-23
5.6000e+02 4.7310e-23
5.7000e+02 4.6672e-23
5.8000e+02 4.6051e-23
5.9000e+02 4.5444e-23
6.0000e+02 4.4853e-23
6.1000e+02 4.4276e-23
6.2000e+02 4.3713e-23
6.3000e+02 4.3163e-23
6.4000e+02 4.2626e-23
6.5000e+02 4.2102e-23
6.6000e+02 4.1591e-23
6.7000e+02 4.1091e-23
6.8000e+02 4.0602e-23
6.9000e+02 4.0125e-23
7.0000e+02 3.9658e-23
7.1000e+02 3.9201e-23
7.2000e+02 3.8755e-23
7.3000e+02 3.8318e-23
7.4000e+02 3.7891e-23
7.5000e+02 3.7473e-23
7.6000e+02 3.7064e-23
7.7000e+02 3.6663e-23
7.8000e+02 3.6271e-23
7.9000e+02 3.5887e-23
8.0000e+02 3.5511e-23
8.1000e+02 3.5142e-23
8.2000e+02 3.4781e-23
8.3000e+02 3.4426e-23
8.4000e+02 3.4079e-23
8.5000e+02 3.3739e-23
8.6000e+02 3.3405e-23
8.7000e+02 3.3078e-23
8.8000e+02 3.2757e-23
8.9000e+02 3.2442e-23
9.0000e+02 3.2132e-23
9.1000e+02 3.1829e-23
9.2000e+02 3.1531e-23
9.3000e+02 3.1239e-23
9.4000e+02 3.0951e-23
9.5000e+02 3.0669e-23
9.6000e+02 3.0392e-23
9.7000e+02 3.0120e-23
9.8000e+02 2.9853e-23
9.9000e+02 2.9590e-23
