7.48000e+00 0.00000e+00
8.00000e+00 1.68358e-20
9.00000e+00 1.98553e-20
1.00000e+01 2.37908e-20
1.10000e+01 2.77066e-20
1.20000e+01 3.12580e-20
1.30000e+01 3.43445e-20
1.40000e+01 3.69660e-20
1.50000e+01 3.91616e-20
1.60000e+01 4.09824e-20
1.70000e+01 4.24801e-20
1.80000e+01 4.37019e-20
1.90000e+01 4.46895e-20
2.00000e+01 4.54789e-20
2.10000e+01 4.61006e-20
2.20000e+01 4.65802e-20
2.30000e+01 4.69395e-20
2.40000e+01 4.71969e-20
2.50000e+01 4.73676e-20
2.60000e+01 4.74648e-20
2.70000e+01 4.74995e-20
2.80000e+01 4.74809e-20
2.90000e+01 4.74170e-20
3.00000e+01 4.73145e-20
3.10000e+01 4.71793e-20
3.20000e+01 4.70162e-20
3.30000e+01 4.68295e-20
3.40000e+01 4.66227e-20
3.50000e+01 4.63991e-20
3.60000e+01 4.61612e-20
3.70000e+01 4.59115e-20
3.80000e+01 4.56520e-20
3.90000e+01 4.53843e-20
4.00000e+01 4.51100e-20
4.10000e+01 4.48304e-20
4.20000e+01 4.45467e-20
4.30000e+01 4.42598e-20
4.40000e+01 4.39706e-20
4.50000e+01 4.36799e-20
4.60000e+01 4.33882e-20
4.70000e+01 4.30962e-20
4.80000e+01 4.28044e-20
4.90000e+01 4.25132e-20
5.00000e+01 4.22229e-20
5.10000e+01 4.19338e-20
5.20000e+01 4.16464e-20
5.30000e+01 4.13607e-20
5.40000e+01 4.10770e-20
5.50000e+01 4.07955e-20
5.60000e+01 4.05163e-20
5.70000e+01 4.02395e-20
5.80000e+01 3.99653e-20
5.90000e+01 3.96937e-20
6.00000e+01 3.94249e-20
6.10000e+01 3.91588e-20
6.20000e+01 3.88955e-20
6.30000e+01 3.86351e-20
6.40000e+01 3.83776e-20
6.50000e+01 3.81230e-20
6.60000e+01 3.78712e-20
6.70000e+01 3.76224e-20
6.80000e+01 3.73765e-20
6.90000e+01 3.71335e-20
7.00000e+01 3.68934e-20
7.10000e+01 3.66562e-20
7.20000e+01 3.64218e-20
7.30000e+01 3.61902e-20
7.40000e+01 3.59615e-20
7.50000e+01 3.57356e-20
7.60000e+01 3.55124e-20
7.70000e+01 3.52920e-20
7.80000e+01 3.50742e-20
7.90000e+01 3.48591e-20
8.00000e+01 3.46467e-20
8.10000e+01 3.44368e-20
8.20000e+01 3.42296e-20
8.30000e+01 3.40248e-20
8.40000e+01 3.38226e-20
8.50000e+01 3.36228e-20
8.60000e+01 3.34255e-20
8.70000e+01 3.32306e-20
8.80000e+01 3.30380e-20
8.90000e+01 3.28477e-20
9.00000e+01 3.26598e-20
9.10000e+01 3.24740e-20
9.20000e+01 3.22906e-20
9.30000e+01 3.21092e-20
9.40000e+01 3.19301e-20
9.50000e+01 3.17531e-20
9.60000e+01 3.15781e-20
9.70000e+01 3.14052e-20
9.80000e+01 3.12344e-20
9.90000e+01 3.10655e-20
1.00000e+02 3.08985e-20
1.10000e+02 2.93304e-20
1.20000e+02 2.79268e-20
1.30000e+02 2.66637e-20
1.40000e+02 2.55213e-20
1.50000e+02 2.44829e-20
1.60000e+02 2.35348e-20
1.70000e+02 2.26654e-20
1.80000e+02 2.18652e-20
1.90000e+02 2.11261e-20
2.00000e+02 2.04410e-20
2.10000e+02 1.98041e-20
2.20000e+02 1.92103e-20
2.30000e+02 1.86552e-20
2.40000e+02 1.81351e-20
2.50000e+02 1.76466e-20
2.60000e+02 1.71868e-20
2.70000e+02 1.67532e-20
2.80000e+02 1.63434e-20
2.90000e+02 1.59556e-20
3.00000e+02 1.55880e-20
3.10000e+02 1.52388e-20
3.20000e+02 1.49068e-20
3.30000e+02 1.45907e-20
3.40000e+02 1.42892e-20
3.50000e+02 1.40014e-20
3.60000e+02 1.37263e-20
3.70000e+02 1.34631e-20
3.80000e+02 1.32109e-20
3.90000e+02 1.29691e-20
4.00000e+02 1.27370e-20
4.10000e+02 1.25140e-20
4.20000e+02 1.22996e-20
4.30000e+02 1.20932e-20
4.40000e+02 1.18944e-20
4.50000e+02 1.17028e-20
4.60000e+02 1.15180e-20
4.70000e+02 1.13396e-20
4.80000e+02 1.11673e-20
4.90000e+02 1.10007e-20
5.00000e+02 1.08395e-20
5.10000e+02 1.06836e-20
5.20000e+02 1.05325e-20
5.30000e+02 1.03862e-20
5.40000e+02 1.02443e-20
5.50000e+02 1.01067e-20
5.60000e+02 9.97308e-21
5.70000e+02 9.84337e-21
5.80000e+02 9.71737e-21
5.90000e+02 9.59491e-21
6.00000e+02 9.47584e-21
6.10000e+02 9.36001e-21
6.20000e+02 9.24728e-21
6.30000e+02 9.13753e-21
6.40000e+02 9.03064e-21
6.50000e+02 8.92649e-21
6.60000e+02 8.82498e-21
6.70000e+02 8.72600e-21
6.80000e+02 8.62945e-21
6.90000e+02 8.53525e-21
7.00000e+02 8.44330e-21
7.10000e+02 8.35352e-21
7.20000e+02 8.26584e-21
7.30000e+02 8.18017e-21
7.40000e+02 8.09645e-21
7.50000e+02 8.01461e-21
7.60000e+02 7.93458e-21
7.70000e+02 7.85630e-21
7.80000e+02 7.77972e-21
7.90000e+02 7.70477e-21
8.00000e+02 7.63140e-21
8.10000e+02 7.55957e-21
8.20000e+02 7.48921e-21
8.30000e+02 7.42029e-21
8.40000e+02 7.35276e-21
8.50000e+02 7.28658e-21
8.60000e+02 7.22170e-21
8.70000e+02 7.15808e-21
8.80000e+02 7.09569e-21
8.90000e+02 7.03450e-21
9.00000e+02 6.97446e-21
9.10000e+02 6.91554e-21
9.20000e+02 6.85771e-21
9.30000e+02 6.80094e-21
9.40000e+02 6.74520e-21
9.50000e+02 6.69045e-21
9.60000e+02 6.63668e-21
9.70000e+02 6.58386e-21
9.80000e+02 6.53196e-21
9.90000e+02 6.48095e-21
